Date/Time,BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly) 
 03/22  11:00:00,13.22783728520209,13.516456884168806,10.972820291038705,13.820511428857277,14.593782673137613,10.358383946041448,10.223025942304242,9.935595137659329 
 03/22  12:00:00,16.931256366437198,14.911038998295166,11.130119101711946,15.4558067713917,14.215474145015764,10.43805234704544,10.344300163485804,10.005485601595339 
 03/22  13:00:00,20.220021236845349,16.313946281270519,11.410396355891948,17.044994506294186,13.985307361560086,10.558928446383371,10.478650851314498,10.114342788178917 
 03/22  14:00:00,22.324468267767327,17.43354008544948,11.78016877698563,18.287422734252546,13.793038856949324,10.718997138392414,10.62020020181515,10.248888224189733 
 03/22  15:00:00,24.410776544053268,18.084444516076546,12.192555695761885,19.772118735961567,13.727969372342147,10.90895400233771,10.760958094193008,10.395241546794601 
 03/22  16:00:00,25.547769671511984,18.13346920404039,12.607254608689003,20.591798255600496,13.772906648097221,11.158436901288824,10.947288796355139,10.555352518313703 
 03/22  17:00:00,25.094689030651929,17.79542845601224,12.96821464158535,20.35185505120583,13.762259272666207,11.356666607452512,11.046635204374156,10.680860496185654 
 03/22  18:00:00,23.14481188382041,17.30279826165981,13.191507083881298,19.287496432703767,13.643713582717617,11.522302074225486,11.069834001172227,10.793958752739013 
 03/22  19:00:00,20.29045253475251,16.71020730220197,13.293457674746178,17.791095598912326,13.442779751254808,11.601447117628851,11.004672278068203,10.852960285684663 
 03/22  20:00:00,17.98361634024784,16.21486576970119,13.310133768899516,16.751953996545625,13.264827207684864,11.663195422232404,10.954924638475797,10.89613131493615 
 03/22  21:00:00,16.209044565723376,15.781534166068369,13.284275949400025,15.974250137066383,13.108007014347959,11.697193435331516,10.915490377403393,10.924218393280184 
 03/22  22:00:00,14.790779219828444,15.394863018041005,13.214688943995846,15.358274451619723,12.968313824678657,11.706277473721857,10.886882914901133,10.939085253546054 
 03/22  23:00:00,13.617871576992924,15.027838388042256,13.10723624201053,14.826936094325243,12.83220555298061,11.686240696339207,10.8571665246349,10.939094482410124 
 03/22  24:00:00,12.605583079108284,14.62246051326154,12.972657895882773,14.345763996437288,12.677773509458323,11.636588929182805,10.815984809781077,10.924327639389088 
 03/23  01:00:00,11.747817316122685,14.312763604884684,12.819174194735082,13.91604617319845,12.549014438112854,11.571042931116493,10.77852606630359,10.895652739578998 
 03/23  02:00:00,10.971985048354427,13.932741549828894,12.651339875016655,13.511640464133457,12.387566527076747,11.473780855842105,10.722326126835558,10.840862586047003 
 03/23  03:00:00,10.261452172456704,13.600632910526177,12.473150885043764,13.1275951528103,12.235647336482117,11.367949640843428,10.663514781217926,10.78028608691028 
 03/23  04:00:00,9.686675808288238,13.338764587971607,12.289454488221818,12.788685179189799,12.11230904138754,11.276597458536923,10.61668944801696,10.735955687174294 
 03/23  05:00:00,9.130233525964524,12.972083613938184,12.102934819316357,12.459046192522948,11.936529278125076,11.138801206652819,10.541050442042238,10.645308380328196 
 03/23  06:00:00,8.658998977971134,12.693243763635194,11.914368764355644,12.153079154268518,11.797568912378459,11.025571067802531,10.479164736901048,10.569470886675397 
 03/23  07:00:00,8.244458124752413,12.420275095398435,11.735678162998788,11.877620043365454,11.659065354853125,10.910918815856853,10.417495568624233,10.497500838456471 
 03/23  08:00:00,8.24549875314197,12.263231916517379,11.576836008553819,11.850281156627025,11.760860992344366,10.846819748037998,10.418544889603606,10.445798563410837 
 03/23  09:00:00,9.009908251549025,12.402805744643122,11.479660498001053,12.281117531090495,13.125789563301068,10.889414419682752,10.543159643548356,10.453568418045406 
 03/23  10:00:00,10.943278070450523,12.9716473685788,11.465333317937884,13.22495293954325,14.19572094960932,10.984856424908737,10.72055123489905,10.49252977130615 
 03/23  11:00:00,13.828640427879812,13.922560075257959,11.535954869321662,14.623301194594767,14.568154150008806,11.135072171315562,10.951920705182303,10.57615477135721 
 03/23  12:00:00,16.757178502880959,15.037360889392815,11.685915805010176,15.947289874913086,14.578097447542037,11.353039936494956,11.244378159306219,10.736733337604378 
 03/23  13:00:00,18.271781529974136,15.605854841441652,11.89268071141054,16.654777623626495,14.415961972767768,11.5277177406408,11.434362356526313,10.870256574292922 
 03/23  14:00:00,18.541834222451216,15.748787051751539,12.111031578474798,16.808092862206359,14.307706311204992,11.695925106485627,11.588328172557504,11.007009780487256 
 03/23  15:00:00,17.775521749310064,15.63163412347803,12.291653240507586,16.395090009784299,14.178057483808198,11.835055345550769,11.688019107381873,11.150650841710855 
 03/23  16:00:00,16.93428993454768,15.458772600445446,12.434941202039925,16.05157692143268,14.051031848592509,11.970967959097484,11.772700258027673,11.338456009836838 
 03/23  17:00:00,15.97592034953602,15.260756204458082,12.536306544224953,15.613126087872058,13.929118415311251,12.02909975633573,11.776140580741384,11.408774283946287 
 03/23  18:00:00,14.809270299072614,14.972548301321078,12.593564778259275,15.060078026161343,13.74889516626031,12.06092399958193,11.745369440478033,11.510350461577787 
 03/23  19:00:00,13.578838836181067,14.677847875162163,12.60410245046403,14.479155213027902,13.554243828094892,12.031997017926772,11.671876428082888,11.536354628420084 
 03/23  20:00:00,12.503772308642486,14.395363394076199,12.580903965696863,14.008238014317401,13.3742664323277,11.999594932697379,11.610087788134678,11.56283085562 
 03/23  21:00:00,11.572428376429905,14.087250570564473,12.526460549285848,13.595897492051999,13.18081375861206,11.94717666597037,11.538082813069238,11.587975129196267 
 03/23  22:00:00,10.806685913965959,13.853572416457008,12.439374083268789,13.247280498084394,13.039581767344398,11.891870183699647,11.488344505191734,11.580307924982993 
 03/23  23:00:00,10.13153595243068,13.554373094786215,12.322113868025687,12.916217354070947,12.85545720240836,11.800600996755696,11.4094468420137,11.556119291622263 
 03/23  24:00:00,9.504653154237037,13.27829239705425,12.178364231940407,12.585179533333428,12.678554177510135,11.691967309852477,11.322185071475039,11.503557652471104 
 03/24  01:00:00,8.995231683769467,13.047031093905483,12.016661722264809,12.285126063867228,12.528025540534119,11.588705019269055,11.243229772079,11.449137397912138 
 03/24  02:00:00,8.484602001424112,12.715868262725924,11.842267007577865,11.985460529483586,12.31299713244903,11.426603395389688,11.116245552977056,11.340046804488644 
 03/24  03:00:00,8.022039503807522,12.444290744481812,11.65428600546803,11.690323435981288,12.131759793691007,11.281283442229866,11.004503661585853,11.233160385006388 
 03/24  04:00:00,7.672840908852067,12.177739415383183,11.461954945331762,11.440394254479632,11.952504981310045,11.13126750072788,10.891289875196936,11.120278451560207 
 03/24  05:00:00,7.360798723122121,11.922415245857867,11.268293845496892,11.199908661172238,11.777875979937063,10.978447305498886,10.777355900414694,11.000902405216852 
 03/24  06:00:00,7.1426625884300789,11.686636133385049,11.081600686616387,11.002040576455391,11.61769306488136,10.83510623306413,10.673416184172919,10.883358641682103 
 03/24  07:00:00,6.866524090241184,11.448986122098037,10.910802291259982,10.77467475793586,11.451058350948055,10.690533676019223,10.564702115674436,10.767765023438482 
 03/24  08:00:00,6.770890260095372,11.272471018891024,10.766171542541747,10.66916767506929,11.331204921385999,10.583196779515097,10.494461180752117,10.67258382231449 
 03/24  09:00:00,6.869147809898864,11.151660951278748,10.654482429021135,10.619520054939639,11.248880170290907,10.509181581559954,10.46091724982812,10.600951381170054 
 03/24  10:00:00,7.302775947339503,11.17432882546223,10.577493041151382,10.806430702076419,11.276716322521608,10.514806210417806,10.507217125400226,10.591217724940695 
 03/24  11:00:00,8.000149966391989,11.296700313250274,10.536212067901952,11.189050096398468,11.380437711617596,10.570852650589613,10.6157462985027,10.59441844243026 
 03/24  12:00:00,8.434730279004397,11.344323849105159,10.525732713554863,11.317567596691213,11.39242619700779,10.586098164555836,10.66421255047473,10.590914382240382 
 03/24  13:00:00,9.167581682559835,11.514280281362405,10.52554645708658,11.735061073092649,11.500565245396066,10.672110123903235,10.792259995204816,10.613327463852415 
 03/24  14:00:00,9.604185487059742,11.598717286783007,10.546206795702496,11.91976777336026,11.536337135231684,10.718748230729549,10.860619586550115,10.627810600471563 
 03/24  15:00:00,9.807034459534974,11.627799386070658,10.56692851781554,11.953250480138916,11.530070391929824,10.747917350120496,10.902247519150178,10.635182384337535 
 03/24  16:00:00,9.765173537173104,11.608317459547246,10.583100721802865,11.943095086983858,11.501351431716195,10.76112992948033,10.914382144618785,10.634243420356155 
 03/24  17:00:00,9.410697152740916,11.506587908685355,10.59025524181839,11.739785142846154,11.423623322958827,10.733635880487919,10.870317623616387,10.61867593382373 
 03/24  18:00:00,8.825823703695928,11.311933258352778,10.57566281995927,11.391741301350934,11.27136251864373,10.665572157635666,10.775153627822462,10.57918732471985 
 03/24  19:00:00,8.157362130737266,11.151511451474983,10.539478241738025,11.090910542927052,11.148877324647364,10.596258577828696,10.689115215831617,10.542481127639983 
 03/24  20:00:00,7.614275957097176,10.984041367541448,10.491738790464993,10.827050659155344,11.033591385628779,10.526497996626322,10.609862999984293,10.502371509836218 
 03/24  21:00:00,7.161759962644343,10.779625334385877,10.43138611222934,10.614508537708275,10.89245444897373,10.43491882544482,10.508247317156606,10.4325732338102 
 03/24  22:00:00,6.818698474644438,10.641619259414309,10.356395213164243,10.428489729060147,10.798499083703508,10.363347393737627,10.442391331936723,10.377114518295441 
 03/24  23:00:00,6.529878002226387,10.498865268253395,10.271789856536558,10.260306011367265,10.699929270644944,10.28286296617017,10.371607385636997,10.31747827472804 
 03/24  24:00:00,6.280198454953429,10.350095099419791,10.17940551934386,10.103719873418063,10.59591767402068,10.194452412293249,10.29446211482465,10.249461381248772 
 03/25  01:00:00,6.022029704630721,10.202578981857134,10.085965733740741,9.939791867612666,10.490049990665505,10.102049854721774,10.21349626743899,10.176320824734571 
 03/25  02:00:00,5.764275731697909,10.055665021488272,9.989996922412873,9.77642885304744,10.383130364672038,10.007031441999374,10.13035678964867,10.100816082335588 
 03/25  03:00:00,5.516858984009364,9.909246893059457,9.891095535906729,9.616767833859463,10.275601394648941,9.909780656616988,10.045538706850398,10.023416660201953 
 03/25  04:00:00,5.351005025345792,9.776775874906728,9.78788331239561,9.493645842799399,10.179058301240719,9.81794618548161,9.968449241817512,9.94648652541342 
 03/25  05:00:00,5.206279317402444,9.649400261000766,9.683028596479679,9.372221898146363,10.084557292357319,9.726019750374327,9.892265767222064,9.868248597368778 
 03/25  06:00:00,5.07677819912445,9.524537929587578,9.578910080965434,9.25772334688763,9.98992537334159,9.633402578900079,9.815101682980594,9.788595561507256 
 03/25  07:00:00,4.992670500292437,9.410384878191927,9.478610711765655,9.16419807563996,9.902672211207016,9.54620209447507,9.74351520332631,9.710915293109443 
 03/25  08:00:00,5.052387222599919,9.339639139511931,9.390866810326714,9.156884613165455,9.848245439767302,9.483188344782569,9.69997352816559,9.645028973110323 
 03/25  09:00:00,5.432547206630897,9.376800039538932,9.328582327295426,9.330112154424662,9.877416489408569,9.484898332957652,9.728395802360776,9.628404503474485 
 03/25  10:00:00,6.049572710085091,9.47830398855968,9.29771068401944,9.62674750623412,9.955864259662527,9.515692791944069,9.791505046296339,9.616389553631022 
 03/25  11:00:00,6.844484657558799,9.659948037153202,9.298856731216637,10.012448723873366,10.085720013254634,9.588144809962609,9.902806308058537,9.620659711291437 
 03/25  12:00:00,7.647907364293751,9.873731169626451,9.334540565405958,10.415536265110385,10.222563658397077,9.685599749832616,10.02806432784816,9.65670063731896 
 03/25  13:00:00,8.38090679583194,10.09859027327698,9.396515789746417,10.793588730803839,10.348049278370564,9.79689875627594,10.15550927477238,9.708685523710987 
 03/25  14:00:00,8.996693263564909,10.308600328896916,9.481755590881944,11.115766013767919,10.459657244781998,9.911667579945487,10.271807273692442,9.77100788732593 
 03/25  15:00:00,9.37981565566933,10.43401656035769,9.57788786011172,11.324829594602968,10.528759051049626,9.99683034752637,10.342543981282765,9.815078005670994 
 03/25  16:00:00,9.65531438104352,10.590049900484234,9.684703947340733,11.508269769556537,10.611899353276149,10.109386776770052,10.433169070184136,9.8873034460368 
 03/25  17:00:00,9.701556183624108,10.692923475954834,9.790963004511797,11.559390007203945,10.66020202899775,10.203256186495521,10.495420991610129,9.963160869422428 
 03/25  18:00:00,9.25832406892529,10.633682014000227,9.865957933481952,11.335628607227179,10.609178229688185,10.211227488173727,10.462511891518667,9.982324733404191 
 03/25  19:00:00,8.544203441388096,10.523566371971122,9.904355393048542,10.978707102408569,10.520185751857845,10.19967618831635,10.399602483092189,9.999701311120046 
 03/25  20:00:00,7.913032698030348,10.394025511652395,9.922638925916728,10.724582629244602,10.428236741447766,10.185007152285394,10.328670273317229,10.020437943925165 
 03/25  21:00:00,7.4647062381141648,10.325701224868773,9.921832209880167,10.540891003230897,10.381878523583439,10.173449985463261,10.29563650761907,10.023100625539453 
 03/25  22:00:00,7.11798973824979,10.226423141850104,9.905231745475004,10.403013556891719,10.317800620189644,10.155769798710985,10.245634245190175,10.029934136694937 
 03/25  23:00:00,6.8419445462512409,10.148753848852824,9.877372274829999,10.277081052433396,10.269598372181053,10.133003153591952,10.20726555502692,10.026985909831529 
 03/25  24:00:00,6.629090310087149,10.079237818064732,9.840395811393967,10.171813061979734,10.228201179862081,10.103708713655429,10.173932345128092,10.013469746164205 
 03/26  01:00:00,6.411777812139046,10.00107116392676,9.799666204912674,10.058807857599954,10.178956345410358,10.065359983598203,10.1339776053276,9.992040407906833 
 03/26  02:00:00,6.211729838249698,9.920369189875905,9.755538257985027,9.954599970927488,10.127631818330978,10.02320484401557,10.091360382067159,9.966764615679475 
 03/26  03:00:00,6.0059861013074589,9.83793256661394,9.708143978186218,9.847289081914229,10.076224512953296,9.977532108275295,10.047648824225823,9.938424022556019 
 03/26  04:00:00,5.796059051167712,9.750948615198475,9.655669397493196,9.734661345005089,10.019465469332122,9.925819674424018,9.999609840923828,9.905450397099426 
 03/26  05:00:00,5.586287070465045,9.658715713667883,9.597201969640102,9.618038578323507,9.956275213729543,9.867564052823596,9.945853797723962,9.866661405056505 
 03/26  06:00:00,5.398288550984866,9.564407701544165,9.533286228491959,9.504554475713423,9.891708469814108,9.80537850391369,9.88938610426779,9.822786898898525 
 03/26  07:00:00,5.265856313001686,9.478070455642883,9.466092590117153,9.415287459316027,9.833707447971204,9.745121285892456,9.837437364156314,9.776952422903323 
 03/26  08:00:00,5.290307756968639,9.431781950216081,9.404823426719443,9.414530127538225,9.806509228225865,9.70467819635793,9.811660378784742,9.738163494867884 
 03/26  09:00:00,5.63247974530541,9.48231728467395,9.364053728847943,9.588105418101728,9.852593519514834,9.71895043435532,9.850137712763122,9.73419091214087 
 03/26  10:00:00,6.26228429437167,9.604032128579123,9.347583125008662,9.903839267929574,9.956301961537456,9.765429438201869,9.928470419588163,9.739347680300334 
 03/26  11:00:00,7.046261952320771,9.801716731797895,9.36029492033979,10.294123203747219,10.110388678924468,9.849768852361902,10.05431117167019,9.763725568566157 
 03/26  12:00:00,7.875888325857552,10.029836160466667,9.40306836487932,10.715869618694598,10.263130259118217,9.954411732191037,10.187193922337004,9.809714686966501 
 03/26  13:00:00,10.045181210733113,10.712015566575389,9.514553862881244,11.932992383444234,10.55377895917875,10.166052670582623,10.435446459381604,9.899251579280716 
 03/26  14:00:00,13.492417960340666,11.910206751636969,9.769101240071479,13.750676308610077,10.845022955978536,10.40904526665949,10.70260060151792,10.019123689750002 
 03/26  15:00:00,17.48609589861188,13.17787334499617,10.153520389876432,16.109565255358168,11.08700336243631,10.634206990672985,10.924135185335198,10.143541861490372 
 03/26  16:00:00,19.818259310113445,13.617042383447885,10.582963379417754,17.458273596352098,11.204354586259266,10.784622371546006,11.029435348936549,10.241341255227962 
 03/26  17:00:00,20.06773609224529,13.50672835618451,10.935846130146679,17.533813668338458,11.248093038998287,10.92585682069698,11.060621760089678,10.308566972284865 
 03/26  18:00:00,18.544472493121938,13.28528893536763,11.181711127106287,16.68047551385941,11.206485079411,11.035725324445787,11.01756023171594,10.36364830025968 
 03/26  19:00:00,16.063882673265384,12.90708668952069,11.305356420788654,15.356118846433163,11.073178791272556,11.081710264277782,10.891904170366063,10.376769235772097 
 03/26  20:00:00,13.987891737260258,12.586959085143996,11.34449119896248,14.41755983237106,10.94329250759078,11.111575040676345,10.767553980296937,10.371089066444327 
 03/26  21:00:00,12.465862689982173,12.309017989130151,11.343181669373904,13.748390499641009,10.830797080344415,11.115171052755418,10.657095867764989,10.348799844462216 
 03/26  22:00:00,11.282047069311929,12.04447058182815,11.278488363247197,13.225076150848317,10.733702332511827,11.093770422699059,10.560449001618578,10.312723693629508 
 03/26  23:00:00,10.330079111657178,11.789121573245622,11.176234463247907,12.771318929818971,10.631794956116801,11.037593423727426,10.461254859522287,10.259687844892259 
 03/26  24:00:00,9.539340282873969,11.542737403613021,11.042115333934497,12.370136507949962,10.529980973474095,10.955717844722014,10.361653247820238,10.193058394163796 
 03/27  01:00:00,8.815906776525097,11.247228569601239,10.895942428205798,11.982076957683472,10.398138568308673,10.832462341972514,10.231107484698616,10.07707164673043 
 03/27  02:00:00,8.151797388953249,10.989332099422093,10.739114319112798,11.610724237007997,10.273188547716778,10.701737701225106,10.114352637316826,9.97192357580391 
 03/27  03:00:00,7.5764737757297448,10.776889831423626,10.575384033646355,11.266408916857494,10.162915262839185,10.582326483650143,10.017391840965074,9.900802583263332 
 03/27  04:00:00,7.072258378637979,10.491168446326949,10.405964920423444,10.965914313130928,10.022096598452038,10.415308364186592,9.881396796625879,9.756511387590202 
 03/27  05:00:00,6.653388561642062,10.277718548773164,10.23187155164905,10.683590384578969,9.9119750837324,10.278325245146398,9.778899355902505,9.643333389600715 
 03/27  06:00:00,6.332944306662345,10.072403638080463,10.06324899505019,10.450263545563633,9.805607771185042,10.140563594083528,9.680528736110173,9.53724190689044 
 03/27  07:00:00,6.0296671912830599,9.877926866638529,9.902797424031597,10.216625607150953,9.699248672397701,10.004206246785892,9.583970358794405,9.431949416537912 
 03/27  08:00:00,5.930660163482558,9.741027485142537,9.760517193234867,10.108227529916697,9.633633697193663,9.898478812202681,9.52292878893843,9.343138212170782 
 03/27  09:00:00,6.14990625694633,9.704034478692187,9.648924606803494,10.177552732745788,9.641551764081094,9.846199232923402,9.525660988764937,9.28563128048488 
 03/27  10:00:00,6.778050535131808,9.803638233291406,9.580571714625192,10.454851603747864,9.75012358045395,9.870011646570362,9.605188086913297,9.284544663792567 
 03/27  11:00:00,7.718979730498018,9.996620022218256,9.549113923442022,10.898641376954642,9.919136627448268,9.935952392128069,9.73318374103865,9.300919669380307 
 03/27  12:00:00,8.896514910140173,10.308402751517236,9.557131516535826,11.461246499340952,10.137243591694075,10.049274892986661,9.9157774832868,9.346838900167862 
 03/27  13:00:00,9.866029508390545,10.572952415096186,9.592927003561775,11.88814661643848,10.292204934789261,10.157084434534838,10.065506983495754,9.40479989335757 
 03/27  14:00:00,10.521938771218089,10.725783073949149,9.643909064823543,12.15437580178288,10.379144425658469,10.23557008957446,10.155939900098549,9.445553445248287 
 03/27  15:00:00,10.850447292925665,10.822899163554306,9.70762107370403,12.275737755376298,10.444329661673712,10.308051700599698,10.226292116558746,9.49267471824215 
 03/27  16:00:00,10.86174110427921,10.894331439792037,9.787090330986479,12.27048979962014,10.49386441394727,10.383884897469243,10.288440677959759,9.561623799472914 
 03/27  17:00:00,10.59547885833599,10.90726797375139,9.871091388644834,12.149769810308225,10.508088894295505,10.443138914250618,10.318815880992793,9.634464924386597 
 03/27  18:00:00,10.072812599726618,10.854082017961249,9.944849089235217,11.911752412972796,10.478394178513497,10.464066546598025,10.305735559576153,9.671909252780332 
 03/27  19:00:00,9.374475872806237,10.771519599989646,10.002092669528287,11.600295851796487,10.42289062397183,10.474846965661982,10.275711201155538,9.721021466630252 
 03/27  20:00:00,8.690384349675801,10.654605655014928,10.04248176279603,11.313563986892806,10.357576275868264,10.48072599620905,10.236826719076487,9.791698640121862 
 03/27  21:00:00,8.088005342079818,10.556893697439131,10.060410625376,11.068729653945074,10.30232406146386,10.474387090678027,10.20348343849481,9.838205220732157 
 03/27  22:00:00,7.675214795400416,10.501784817255372,10.055183471839556,10.905134945097757,10.277484468571427,10.471335061581579,10.191788758200378,9.85961667732642 
 03/27  23:00:00,7.2885915329252,10.404698718752386,10.030822720910596,10.742801230055818,10.22906915421349,10.454114997659783,10.162454121339334,9.902284962630251 
 03/27  24:00:00,6.966308302961067,10.31857408387792,9.988776149971113,10.590690219841618,10.185274690945683,10.419931882289522,10.131079159600846,9.915273049149242 
 03/28  01:00:00,6.724027222806627,10.229003041471885,9.93176814785378,10.460540713040225,10.140744596157452,10.375330103615215,10.096159516760818,9.910188550594853 
