Date/Time,BLOCK TESTBLOCK STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK TESTBLOCK STOREY 1:Zone Mean Air Temperature [C](Hourly) 
 03/02  04:00:00,9.765756301746416,4.942895752478959 
 03/02  05:00:00,9.65918889143974,4.715970827178027 
 03/02  06:00:00,9.568223645629331,4.501069987434099 
 03/02  07:00:00,9.53021554603024,4.330940003209206 
 03/02  08:00:00,9.579325414472827,4.244148379226103 
 03/02  09:00:00,10.554980221124165,5.123424762680235 
 03/02  10:00:00,12.082148343497506,6.701330587891637 
 03/02  11:00:00,13.603507902107502,8.165063856035081 
 03/02  12:00:00,13.976607573177703,8.741839318148046 
 03/02  13:00:00,14.559871233885149,9.435091562052975 
 03/02  14:00:00,14.810388618656486,9.884987345420463 
 03/02  15:00:00,15.542541239242077,10.869855167693057 
 03/02  16:00:00,16.15972542536516,11.838120283002198 
 03/02  17:00:00,15.94118709020831,11.900899519543375 
 03/02  18:00:00,14.951116886145773,11.092666152274094 
 03/02  19:00:00,13.92198270769121,10.215654455956008 
 03/02  20:00:00,13.536314756021767,9.972288830186875 
 03/02  21:00:00,13.045778867717516,9.616441522781719 
 03/02  22:00:00,12.789472823612707,9.42688310093045 
 03/02  23:00:00,12.624786471545053,9.28054643843981 
 03/02  24:00:00,12.467558380349383,9.112383342624734 
 03/03  01:00:00,12.34440997734105,8.97386470483026 
 03/03  02:00:00,12.256647949305629,8.836604943567803 
 03/03  03:00:00,12.168684879776926,8.680503495480306 
 03/03  04:00:00,11.993753631402706,8.444251198124912 
 03/03  05:00:00,11.77733503234515,8.173133287059578 
 03/03  06:00:00,11.560163713115248,7.899271703416967 
 03/03  07:00:00,11.50109349348545,7.760905174369711 
 03/03  08:00:00,11.557327337890467,7.722100681286513 
 03/03  09:00:00,11.757150802314584,7.8299054085366 
 03/03  10:00:00,12.209850538652482,8.214532101764523 
 03/03  11:00:00,12.783142910838654,8.734268699168766 
 03/03  12:00:00,13.491212980647365,9.389968010882452 
 03/03  13:00:00,13.830414959852086,9.755563571710699 
 03/03  14:00:00,14.270111462225334,10.248016618986205 
 03/03  15:00:00,14.478147186526485,10.539632976486685 
 03/03  16:00:00,14.672225481891353,10.858976656429775 
 03/03  17:00:00,14.855274248055878,11.21348877960867 
 03/03  18:00:00,14.441243994333594,10.907750595920632 
 03/03  19:00:00,13.73129558937115,10.249160861194767 
 03/03  20:00:00,13.391104159728937,9.961108770490025 
 03/03  21:00:00,12.993324358405557,9.64054669078682 
 03/03  22:00:00,12.80503681397633,9.493232062965076 
 03/03  23:00:00,12.701927557693962,9.3926441996889 
 03/03  24:00:00,12.596258759291257,9.264346806509156 
 03/04  01:00:00,12.522309161294328,9.14381248612597 
 03/04  02:00:00,12.49481502468233,9.04815041297029 
 03/04  03:00:00,12.497023625253933,8.969329598749026 
 03/04  04:00:00,12.42107359418935,8.841781116606838 
 03/04  05:00:00,12.300582646505684,8.682757575403702 
 03/04  06:00:00,12.194027959184317,8.535078915585855 
 03/04  07:00:00,12.107164311335455,8.395488446125967 
 03/04  08:00:00,12.03304999751638,8.264639865978094 
 03/04  09:00:00,12.072288099013603,8.254797342435732 
 03/04  10:00:00,12.568656937991712,8.782926097306479 
 03/04  11:00:00,13.824484500427966,10.050888553379949 
 03/04  12:00:00,15.03070023519743,11.476672886238266 
 03/04  13:00:00,15.709378703190373,12.208973968891227 
 03/04  14:00:00,16.08217555019061,12.690048772402843 
 03/04  15:00:00,16.594472705833608,13.349202725137794 
 03/04  16:00:00,16.737108969330138,13.664286370966562 
 03/04  17:00:00,16.442212750272409,13.570498056232179 
 03/04  18:00:00,15.690443903406879,12.93185309560997 
 03/04  19:00:00,14.87907955055791,12.217935970782344 
 03/04  20:00:00,14.354232784191512,11.808386923691004 
 03/04  21:00:00,14.001614373666062,11.533155387408165 
 03/04  22:00:00,13.623186489335577,11.213350733233045 
 03/04  23:00:00,13.444988768323237,11.042473654684338 
 03/04  24:00:00,13.325126110232164,10.898545248261055 
 03/05  01:00:00,13.187023900972699,10.719028527882342 
 03/05  02:00:00,13.059804013542598,10.538475493338965 
 03/05  03:00:00,12.941890610702773,10.361902195943128 
 03/05  04:00:00,12.839663770717538,10.188408883641703 
 03/05  05:00:00,12.732797187446547,9.98949051650129 
 03/05  06:00:00,12.64059728365131,9.799643047847982 
 03/05  07:00:00,12.578290660174318,9.643222377964423 
 03/05  08:00:00,12.593071943378023,9.573317453851653 
 03/05  09:00:00,13.445973903124778,10.384306360947765 
 03/05  10:00:00,14.462462595028516,11.313057941570154 
 03/05  11:00:00,15.054344900513334,11.8149364885563 
 03/05  12:00:00,15.306940112734761,11.974788740696987 
 03/05  13:00:00,15.4220956365097,12.106451000692985 
 03/05  14:00:00,15.401070049834069,12.182673663181559 
 03/05  15:00:00,15.225213655669246,12.125658008795665 
 03/05  16:00:00,15.066672594079183,12.058188960068133 
 03/05  17:00:00,14.860432918700461,11.9248904768777 
 03/05  18:00:00,14.561556030587412,11.67895377554194 
 03/05  19:00:00,14.282092771645714,11.439665201469257 
 03/05  20:00:00,14.02934219885196,11.24216354518211 
 03/05  21:00:00,13.825669409450896,11.07766666827065 
 03/05  22:00:00,13.74284616903334,10.990730343530771 
 03/05  23:00:00,13.704398854222314,10.918313111654696 
 03/05  24:00:00,13.670954866081815,10.83836324899843 
 03/06  01:00:00,13.609095320055817,10.734897330194368 
 03/06  02:00:00,13.521182282192396,10.610927923700857 
 03/06  03:00:00,13.448061358546605,10.496125622628579 
 03/06  04:00:00,13.407049704007557,10.39372830424905 
 03/06  05:00:00,13.381413677119446,10.300777154275707 
 03/06  06:00:00,13.344780565474725,10.200914523909179 
 03/06  07:00:00,13.322645119171649,10.128670583256375 
 03/06  08:00:00,13.32155540521401,10.08683592413545 
 03/06  09:00:00,13.448367058688099,10.17518754209087 
 03/06  10:00:00,13.677572424298898,10.374704062635003 
 03/06  11:00:00,13.927239773302924,10.617310533409855 
 03/06  12:00:00,13.821171095738589,10.68735222784324 
 03/06  13:00:00,14.227364763260923,10.975670730533559 
 03/06  14:00:00,14.468635935634352,11.205870645127755 
 03/06  15:00:00,14.177191513798182,11.117523322591957 
 03/06  16:00:00,14.120840754362181,11.055180262572148 
 03/06  17:00:00,13.947873269930753,10.852382629764377 
 03/06  18:00:00,13.572978359240598,10.508286736907479 
 03/06  19:00:00,13.178377204131028,10.144937595484653 
 03/06  20:00:00,12.923856990230224,9.902231947273455 
 03/06  21:00:00,12.750741291892633,9.717046677874763 
 03/06  22:00:00,12.614747347421881,9.552864142443246 
 03/06  23:00:00,12.487573862046876,9.385709691499148 
 03/06  24:00:00,12.081827988643504,9.076979662582943 
 03/07  01:00:00,12.092062638885992,8.96419861832686 
 03/07  02:00:00,12.071455383429655,8.801646243532107 
 03/07  03:00:00,11.659479230804056,8.487974069014534 
 03/07  04:00:00,11.692099478169304,8.371382664088304 
 03/07  05:00:00,11.733944458469253,8.240285197545282 
 03/07  06:00:00,11.673458361770646,8.07802232565739 
 03/07  07:00:00,11.616766954360739,7.94158174454045 
 03/07  08:00:00,11.602047634136119,7.84001371632081 
 03/07  09:00:00,11.726712366438627,7.879944279004723 
 03/07  10:00:00,12.125747555928787,8.197535378008757 
 03/07  11:00:00,12.677060715380487,8.668618846078723 
 03/07  12:00:00,13.220200026400953,9.17136935848772 
 03/07  13:00:00,13.530148538477736,9.484506309649753 
 03/07  14:00:00,13.659228344727398,9.640499466148367 
 03/07  15:00:00,13.661288969864933,9.689756076742413 
 03/07  16:00:00,13.794485213255891,9.930911161411979 
 03/07  17:00:00,13.93912046316639,10.188720376251272 
 03/07  18:00:00,13.704378127207335,10.069349314760425 
 03/07  19:00:00,13.097710129307404,9.503028054147688 
 03/07  20:00:00,12.773464834208135,9.205702605808736 
 03/07  21:00:00,12.375513520576592,8.840303728001035 
 03/07  22:00:00,12.151803205045282,8.645280673718519 
 03/07  23:00:00,12.01560978043449,8.510639668735636 
 03/07  24:00:00,11.872924059162634,8.345198606512089 
 03/08  01:00:00,11.733389339450535,8.16236581409608 
 03/08  02:00:00,11.612352835626398,7.981841707722724 
 03/08  03:00:00,11.494524435528398,7.796987078347065 
 03/08  04:00:00,11.392541950033446,7.604848873121652 
 03/08  05:00:00,11.293971472011341,7.400474864370409 
 03/08  06:00:00,11.20632033536911,7.200595549886757 
 03/08  07:00:00,11.169469438524674,7.054393904134214 
 03/08  08:00:00,11.264125609563623,7.0431592382924859 
 03/08  09:00:00,12.355912106131836,8.173176286820839 
 03/08  10:00:00,13.909484199550239,9.774435597630891 
 03/08  11:00:00,15.106169614380605,10.986055287193893 
 03/08  12:00:00,15.633750959745499,11.685238311543032 
 03/08  13:00:00,16.29445369878039,12.474440643580472 
 03/08  14:00:00,16.68127477222294,13.072355017875962 
 03/08  15:00:00,17.415580989873093,14.046872436321947 
 03/08  16:00:00,18.052667088101538,15.04253628582582 
 03/08  17:00:00,17.877896190610703,15.15396551113877 
 03/08  18:00:00,16.83206653849358,14.232236488594375 
 03/08  19:00:00,15.644614426164337,13.14566808907993 
 03/08  20:00:00,14.936755000970072,12.593566281756268 
 03/08  21:00:00,14.484106975208237,12.249182294620742 
 03/08  22:00:00,14.010632297813669,11.855093389070067 
 03/08  23:00:00,13.77439745070642,11.628081463462755 
 03/08  24:00:00,13.626448627430016,11.441341831699443 
 03/09  01:00:00,13.429628358544875,11.190767806555382 
 03/09  02:00:00,13.214514560754758,10.905313658356075 
 03/09  03:00:00,13.02020315628722,10.626415884340185 
 03/09  04:00:00,12.85386330467938,10.368005335877396 
 03/09  05:00:00,12.707505742138747,10.125345037944428 
 03/09  06:00:00,12.579474213029823,9.89850823180217 
 03/09  07:00:00,12.493476697877434,9.709109075936674 
 03/09  08:00:00,12.444911666999062,9.544217944343015 
 03/09  09:00:00,12.532549477543162,9.523933937395962 
 03/09  10:00:00,12.878197713989387,9.792528718218282 
 03/09  11:00:00,13.414297815705404,10.213265776154876 
 03/09  12:00:00,13.974687307888417,10.688627611130645 
 03/09  13:00:00,14.458697658873899,11.137331344212396 
 03/09  14:00:00,14.8773258856273,11.578567858740218 
 03/09  15:00:00,15.188270524071442,11.949804471376507 
 03/09  16:00:00,15.17774849644875,11.996659921625524 
 03/09  17:00:00,14.88863444880341,11.766568151265494 
 03/09  18:00:00,14.300082045094774,11.232490819191395 
 03/09  19:00:00,13.68584333112694,10.691526700549677 
 03/09  20:00:00,13.435239278698259,10.460498252136894 
 03/09  21:00:00,13.160983371557452,10.199364583125068 
 03/09  22:00:00,12.946181351942315,9.975900256152974 
 03/09  23:00:00,12.807304598519965,9.80067837721802 
 03/09  24:00:00,12.696614239219019,9.633423236289202 
 03/10  01:00:00,12.636218878268935,9.495113487304835 
 03/10  02:00:00,12.602396889200194,9.368537157355558 
 03/10  03:00:00,12.57593600627822,9.242451555790135 
 03/10  04:00:00,12.5231373126242,9.090513741523943 
 03/10  05:00:00,12.456764855420924,8.930183579857092 
 03/10  06:00:00,12.39827474269824,8.777687775850238 
 03/10  07:00:00,12.363557251669287,8.65836342324476 
 03/10  08:00:00,12.356626989242825,8.577926346363278 
 03/10  09:00:00,12.485535488009323,8.644139119894465 
 03/10  10:00:00,12.903945727887299,9.02558110089657 
 03/10  11:00:00,13.471516062820875,9.555890518707372 
 03/10  12:00:00,14.22453607395392,10.296608780175827 
 03/10  13:00:00,14.474937701836947,10.607180780187916 
 03/10  14:00:00,14.647783615883986,10.873285097572511 
 03/10  15:00:00,14.693098193073262,11.021351327271893 
 03/10  16:00:00,14.639979352285036,11.101556709948671 
 03/10  17:00:00,14.47899424849746,11.066752382044529 
 03/10  18:00:00,14.04723518348084,10.711072298776103 
 03/10  19:00:00,13.487372187376883,10.243768033116929 
 03/10  20:00:00,13.120348107798563,9.945897658932929 
 03/10  21:00:00,12.86569344130618,9.733027426100526 
 03/10  22:00:00,12.681543834404735,9.552732414724943 
 03/10  23:00:00,12.516532292780525,9.362599333567037 
 03/10  24:00:00,12.368451285492789,9.163307026608078 
 03/11  01:00:00,12.225665600943446,8.952945694036764 
 03/11  02:00:00,12.087003415967397,8.734657897322423 
 03/11  03:00:00,11.957688369563956,8.515406720121423 
 03/11  04:00:00,11.896859959328764,8.358236862050559 
 03/11  05:00:00,11.86390033959445,8.222394793510246 
 03/11  06:00:00,11.86769952559467,8.117292416960485 
 03/11  07:00:00,11.83678615707483,7.9779963977983059 
 03/11  08:00:00,11.799979131910366,7.847329073525596 
 03/11  09:00:00,11.917737037012213,7.885195150152998 
 03/11  10:00:00,12.299324342527602,8.233242301113418 
 03/11  11:00:00,12.911070293166297,8.830437432293748 
 03/11  12:00:00,13.742570858518136,9.670846250793599 
 03/11  13:00:00,14.55164300031394,10.521639421843654 
 03/11  14:00:00,15.32778624979705,11.415163526712357 
 03/11  15:00:00,16.052989771770855,12.326144265177895 
 03/11  16:00:00,16.247012301771549,12.708407304631948 
 03/11  17:00:00,15.959760951558334,12.6549966055766 
 03/11  18:00:00,15.174917653622418,12.030377673972602 
 03/11  19:00:00,14.108154570287234,11.06821352646903 
 03/11  20:00:00,13.071611321002698,10.10291598040664 
 03/11  21:00:00,12.425679788164939,9.5198912219191 
 03/11  22:00:00,12.138779759716562,9.249520592098032 
 03/11  23:00:00,11.748986520662625,8.852209045941251 
 03/11  24:00:00,11.527162113283567,8.586517006278358 
 03/12  01:00:00,11.652668113719946,8.64279116582673 
 03/12  02:00:00,11.943635156610029,8.85834516892193 
 03/12  03:00:00,11.956779558039198,8.969388539980092 
 03/12  04:00:00,12.082878672353449,8.894098020078152 
 03/12  05:00:00,12.065518885801107,8.656783405797862 
 03/12  06:00:00,11.929817960659714,8.399721040186473 
 03/12  07:00:00,11.854726696947698,8.236920266112798 
 03/12  08:00:00,11.961647570173547,8.262032899143252 
 03/12  09:00:00,13.123132075801867,9.45788410429894 
 03/12  10:00:00,14.546543869708389,10.833803547965195 
 03/12  11:00:00,15.59612879295766,11.863618389176354 
 03/12  12:00:00,16.22277759665482,12.588918653535347 
 03/12  13:00:00,16.96556756862421,13.477557485601809 
 03/12  14:00:00,17.55613786903522,14.31642880957634 
 03/12  15:00:00,18.32824613726261,15.328526292528443 
 03/12  16:00:00,18.92251877359445,16.2859811797045 
 03/12  17:00:00,18.72694592327135,16.356895840906817 
 03/12  18:00:00,17.670842884596014,15.419388653373627 
 03/12  19:00:00,16.47176252440099,14.342036775653205 
 03/12  20:00:00,15.772281507744897,13.769689724339763 
 03/12  21:00:00,15.333350821051539,13.418475200038696 
 03/12  22:00:00,14.83773081725571,12.980715121973955 
 03/12  23:00:00,14.57208679272363,12.710177592057926 
 03/12  24:00:00,14.41372295506829,12.507692057435096 
 03/13  01:00:00,14.222229484816888,12.262518368870982 
 03/13  02:00:00,14.00275521245606,11.978531126982898 
 03/13  03:00:00,13.797178968487249,11.696845732365019 
 03/13  04:00:00,13.591984985470067,11.408485463328388 
 03/13  05:00:00,13.382098556989096,11.112124120053604 
 03/13  06:00:00,13.173398071321526,10.816234801967683 
 03/13  07:00:00,13.106492327257046,10.636913710745429 
 03/13  08:00:00,13.35633200577972,10.760538578837318 
 03/13  09:00:00,14.64714135057937,12.011760055067097 
 03/13  10:00:00,16.217828519747639,13.542832405061703 
 03/13  11:00:00,17.492882412966588,14.737392325662216 
 03/13  12:00:00,17.99195510448679,15.32825525681591 
 03/13  13:00:00,18.62551161123924,16.013066683208487 
 03/13  14:00:00,18.8728425456778,16.435233949282467 
 03/13  15:00:00,19.627340816657484,17.420026252863559 
 03/13  16:00:00,20.29498352419433,18.387524998901165 
 03/13  17:00:00,20.117518627908205,18.487241295013246 
 03/13  18:00:00,19.010261432406077,17.549626030870173 
 03/13  19:00:00,17.660435033706557,16.36646988330443 
 03/13  20:00:00,16.846819307979076,15.679198060141394 
 03/13  21:00:00,16.292289478835895,15.21322844879853 
 03/13  22:00:00,15.980875503774965,14.943405050767865 
 03/13  23:00:00,15.628284982212634,14.604394713301105 
 03/13  24:00:00,15.415424188939684,14.354091853324557 
 03/14  01:00:00,15.268260179717544,14.12973845673541 
 03/14  02:00:00,15.123800136940166,13.891649311277546 
 03/14  03:00:00,14.978352851997297,13.644597193331542 
 03/14  04:00:00,14.856966766194074,13.414973498777064 
 03/14  05:00:00,14.74755609584401,13.202467192358214 
 03/14  06:00:00,14.68535477069662,13.042021934502968 
 03/14  07:00:00,14.543137775092835,12.776561282930956 
 03/14  08:00:00,14.473347923915924,12.58659378231078 
 03/14  09:00:00,14.574648073471496,12.583316957888194 
 03/14  10:00:00,14.868332836687696,12.777017122642537 
 03/14  11:00:00,15.173167229244305,13.005303692028445 
 03/14  12:00:00,15.553511702486866,13.277067414067855 
 03/14  13:00:00,15.844938404459438,13.499179201707032 
 03/14  14:00:00,16.056104469341216,13.677736721895768 
 03/14  15:00:00,16.175630542115174,13.78778799330476 
 03/14  16:00:00,16.10395905944888,13.743448640484337 
 03/14  17:00:00,15.875847945255979,13.566649276005356 
 03/14  18:00:00,15.602817666327871,13.333026391990878 
 03/14  19:00:00,15.237211135540815,13.03048928187945 
 03/14  20:00:00,15.008525679098085,12.833903065007137 
 03/14  21:00:00,14.856674147591362,12.685426409562885 
 03/14  22:00:00,14.718285481453423,12.560909810114778 
 03/14  23:00:00,14.576360913214018,12.421436467976005 
 03/14  24:00:00,14.441159466640073,12.263212491760469 
 03/15  01:00:00,14.312723012597092,12.08798209476841 
 03/15  02:00:00,14.178142527005662,11.89783318636625 
 03/15  03:00:00,14.041563449918215,11.705163667505014 
 03/15  04:00:00,13.89410980779136,11.508040865728681 
 03/15  05:00:00,13.765668123369528,11.32703316428159 
 03/15  06:00:00,13.632553726799495,11.136540622026743 
 03/15  07:00:00,13.543333579819987,10.9832987524 
 03/15  08:00:00,13.627354892511577,11.005229388152037 
 03/15  09:00:00,14.816684261519257,12.238147393576615 
 03/15  10:00:00,16.536426658337658,13.925928908022888 
 03/15  11:00:00,17.823031402534203,15.259418700490804 
 03/15  12:00:00,18.57573326857892,16.098501575569096 
 03/15  13:00:00,18.96247282772923,16.52590908756469 
 03/15  14:00:00,19.317776557914969,17.019513396751117 
 03/15  15:00:00,19.250414538310065,17.12797401583297 
 03/15  16:00:00,19.146473294165614,17.26637621760065 
 03/15  17:00:00,19.04716828502409,17.421188956229388 
 03/15  18:00:00,18.49383488313025,17.013920304354227 
 03/15  19:00:00,17.571995701298506,16.259390824312108 
 03/15  20:00:00,16.96871621777984,15.77253460474018 
 03/15  21:00:00,16.496506354600059,15.376653163703754 
 03/15  22:00:00,15.959096417243071,14.89534289053547 
 03/15  23:00:00,15.692121040708093,14.624051360377552 
 03/15  24:00:00,15.394951976730776,14.295197813981803 
 03/16  01:00:00,15.13315266539211,13.971088658696793 
 03/16  02:00:00,14.900618408744326,13.656374343402819 
 03/16  03:00:00,14.679713357634256,13.337215992822936 
 03/16  04:00:00,14.51497652459467,13.068554711973363 
 03/16  05:00:00,14.382867751889668,12.827669120485212 
 03/16  06:00:00,14.24775758350171,12.583457317726172 
 03/16  07:00:00,14.173396983669964,12.413155241476986 
 03/16  08:00:00,14.2283450286976,12.34346218835416 
 03/16  09:00:00,14.550519019371058,12.571805197541523 
 03/16  10:00:00,15.072884145768402,12.973861072463253 
 03/16  11:00:00,15.556748238336745,13.370633837878512 
 03/16  12:00:00,15.962066635428917,13.701506936865887 
 03/16  13:00:00,16.309721587105885,14.024077655015015 
 03/16  14:00:00,16.66082757982503,14.382618057990955 
 03/16  15:00:00,16.902855817986269,14.661437595026158 
 03/16  16:00:00,17.00220582725998,14.843130483339586 
 03/16  17:00:00,16.93993375802103,14.882736974080997 
 03/16  18:00:00,16.495925900711595,14.50651648991605 
 03/16  19:00:00,15.783818904899374,13.86655328172157 
 03/16  20:00:00,15.167173052103362,13.31059497766823 
 03/16  21:00:00,14.882874095668618,13.035124732017146 
 03/16  22:00:00,14.606720838491097,12.75067724973124 
 03/16  23:00:00,14.35195398214874,12.469586401211905 
 03/16  24:00:00,14.144230388884669,12.212634064266326 
 03/17  01:00:00,13.943535320087065,11.944252324287606 
 03/17  02:00:00,13.742168190010072,11.661562934164725 
 03/17  03:00:00,13.547331644665187,11.373241389762445 
 03/17  04:00:00,13.365892793398219,11.110801469007058 
 03/17  05:00:00,13.135077189436175,10.760850646290369 
 03/17  06:00:00,12.939719096998435,10.458030460489793 
 03/17  07:00:00,12.891080474198782,10.288127381755384 
 03/17  08:00:00,13.337153669335653,10.62820073115576 
 03/17  09:00:00,14.625476727121609,11.875655573010747 
 03/17  10:00:00,16.257746103415064,13.43734114390885 
 03/17  11:00:00,17.539181337384485,14.616713245199426 
 03/17  12:00:00,17.937143843616619,15.091206937060049 
 03/17  13:00:00,18.571056361980813,15.764292074210492 
 03/17  14:00:00,18.807476873118163,16.15098208530532 
 03/17  15:00:00,19.21596935511107,16.787960566560444 
 03/17  16:00:00,19.4586571609728,17.281232952358744 
 03/17  17:00:00,19.260586628133149,17.345115518843416 
 03/17  18:00:00,18.47853787304045,16.77323833822954 
 03/17  19:00:00,17.196193239055434,15.60091308805599 
 03/17  20:00:00,16.424013086977813,14.926302973010161 
 03/17  21:00:00,15.945429511334478,14.50221413946462 
 03/17  22:00:00,15.446592834204852,14.028693526871326 
 03/17  23:00:00,15.210643567398345,13.76950969711302 
 03/17  24:00:00,14.996600181330344,13.501711645696174 
 03/18  01:00:00,14.790355622915615,13.234495751301865 
 03/18  02:00:00,14.557235016184667,12.903023385017429 
 03/18  03:00:00,14.359327527643439,12.609359742306659 
 03/18  04:00:00,14.172409102504638,12.326069736761717 
 03/18  05:00:00,13.981695592680883,12.02956933467458 
 03/18  06:00:00,13.833934978846728,11.775196356619137 
 03/18  07:00:00,13.754984706091016,11.560236701098498 
 03/18  08:00:00,14.16532594315413,11.853638995754555 
 03/18  09:00:00,15.339234253261513,12.968410827948429 
 03/18  10:00:00,16.802909182833085,14.372370425011895 
 03/18  11:00:00,17.960658491345055,15.433551178212629 
 03/18  12:00:00,18.443052156624046,15.941185109052216 
 03/18  13:00:00,18.673497182596397,16.19636555566818 
 03/18  14:00:00,18.740768044542386,16.395641844357824 
 03/18  15:00:00,18.46372246593806,16.290428086804537 
 03/18  16:00:00,18.14102922319252,16.14096538187645 
 03/18  17:00:00,17.684712294915089,15.900175262684531 
 03/18  18:00:00,17.110372243603316,15.424127799404989 
 03/18  19:00:00,16.375342518150608,14.771276381283864 
 03/18  20:00:00,16.0061900678951,14.441625883697342 
 03/18  21:00:00,15.542246470790508,14.004061715697553 
 03/18  22:00:00,15.262246864201627,13.724755768095575 
 03/18  23:00:00,15.053960055506766,13.490756971602333 
 03/18  24:00:00,14.847544400462322,13.236532716375045 
 03/19  01:00:00,14.64199406020018,12.958963142790968 
 03/19  02:00:00,14.441814990343455,12.670757378187169 
 03/19  03:00:00,14.26686104053417,12.403951321090167 
 03/19  04:00:00,14.050649027628362,12.100340050165518 
 03/19  05:00:00,13.75409458176896,11.678640354855207 
 03/19  06:00:00,13.490685141984255,11.305518407955003 
 03/19  07:00:00,13.382344035862527,11.07296539856028 
 03/19  08:00:00,13.832030814640781,11.412069132800808 
 03/19  09:00:00,15.010572708353527,12.533971943598007 
 03/19  10:00:00,16.43410852936131,13.87798243926228 
 03/19  11:00:00,17.538656125023928,14.884752694988139 
 03/19  12:00:00,18.132579110843645,15.485060260911525 
 03/19  13:00:00,18.75914448379891,16.163166254732194 
 03/19  14:00:00,19.022313456002814,16.642502172815186 
 03/19  15:00:00,19.72065889011196,17.583759214266899 
 03/19  16:00:00,20.250601159719204,18.347473901916339 
 03/19  17:00:00,20.145697461974398,18.498102377577835 
 03/19  18:00:00,19.20648844672208,17.764629633819536 
 03/19  19:00:00,17.8683872974772,16.52855899661261 
 03/19  20:00:00,17.072424906112027,15.82631328715062 
 03/19  21:00:00,16.61683357764239,15.431110391938294 
 03/19  22:00:00,16.082923344540565,14.935592223535848 
 03/19  23:00:00,15.815692314566796,14.651826658607093 
 03/19  24:00:00,15.538568212140487,14.328935609465518 
 03/20  01:00:00,15.291742426339829,14.008828651729573 
 03/20  02:00:00,15.068855346849336,13.694380296915743 
 03/20  03:00:00,14.85995590982807,13.383459755033828 
 03/20  04:00:00,14.648922720050973,13.065544551322703 
 03/20  05:00:00,14.436046180313263,12.74194686795347 
 03/20  06:00:00,14.233488239841302,12.426819373169249 
 03/20  07:00:00,14.120006371993762,12.175471012610642 
 03/20  08:00:00,14.578539048779343,12.523911764353059 
 03/20  09:00:00,15.726305260734126,13.616475455591847 
 03/20  10:00:00,17.255642039994546,15.096056900273048 
 03/20  11:00:00,18.451900270920946,16.213673623075516 
 03/20  12:00:00,18.748605017397744,16.582526056737309 
 03/20  13:00:00,19.43872013722379,17.271017462607433 
 03/20  14:00:00,19.752305511799098,17.74844949080839 
 03/20  15:00:00,20.470651263400037,18.666861258435345 
 03/20  16:00:00,21.15145197799304,19.5834350598615 
 03/20  17:00:00,20.929946199009885,19.68019262028379 
 03/20  18:00:00,19.895947073518877,18.83988538033887 
 03/20  19:00:00,18.521245477209676,17.579326822859938 
 03/20  20:00:00,17.715067574916053,16.888052432618549 
 03/20  21:00:00,17.282957206168179,16.527066514244546 
 03/20  22:00:00,16.740120273866365,16.03107099114461 
 03/20  23:00:00,16.46699986214002,15.737984525913732 
 03/20  24:00:00,16.183937011077949,15.40751614202896 
 03/21  01:00:00,15.934558941213276,15.083319442540505 
 03/21  02:00:00,15.690066692087875,14.746854112153674 
 03/21  03:00:00,15.463085293675647,14.414744238482339 
 03/21  04:00:00,15.237905429141119,14.074729287972606 
 03/21  05:00:00,15.011948743147489,13.728156779010093 
 03/21  06:00:00,14.794749987963645,13.387707798093527 
 03/21  07:00:00,14.680131126786256,13.160957377164218 
 03/21  08:00:00,15.15226972951163,13.51226417242663 
 03/21  09:00:00,16.29902577585989,14.598070737225719 
 03/21  10:00:00,17.910903946553775,16.152216370529936 
 03/21  11:00:00,19.134403720670059,17.292294509603708 
 03/21  12:00:00,19.42816239365123,17.69232565764443 
 03/21  13:00:00,20.151567225479618,18.353997702398308 
 03/21  14:00:00,20.33402762663078,18.665049583253315 
 03/21  15:00:00,20.475525159202218,19.0294058555612 
 03/21  16:00:00,20.45933693762818,19.254580945877295 
 03/21  17:00:00,20.084573348174464,19.05889204370357 
 03/21  18:00:00,19.247406237877784,18.352257758320869 
 03/21  19:00:00,18.22635220448724,17.447890202342248 
 03/21  20:00:00,17.58988065566551,16.88876022587014 
 03/21  21:00:00,17.189505700935436,16.531071419693565 
 03/21  22:00:00,16.740221025069255,16.10353328754549 
 03/21  23:00:00,16.508426475219588,15.838057958766563 
 03/21  24:00:00,16.294299148394648,15.565070393620092 
 03/22  01:00:00,16.101406729621379,15.289895340339078 
 03/22  02:00:00,15.935285692235177,15.027203041132232 
 03/22  03:00:00,15.797588244542288,14.784780314082428 
 03/22  04:00:00,15.608725185029277,14.512248574357491 
 03/22  05:00:00,15.348036382432559,14.1115809496346 
 03/22  06:00:00,15.123825022276276,13.759553373539593 
 03/22  07:00:00,15.008100394075623,13.510509773734162 
 03/22  08:00:00,15.534544820738411,13.931962121343796 
 03/22  09:00:00,16.645393627250316,14.9897940432508 
 03/22  10:00:00,17.935181335363166,16.237792862907864 
 03/22  11:00:00,18.865501989232798,17.121944332909487 
 03/22  12:00:00,19.00404558069448,17.324171657216487 
 03/22  13:00:00,19.602207838956294,17.936522648280424 
 03/22  14:00:00,19.887551580378685,18.398349779011935 
 03/22  15:00:00,20.595450355603206,19.325015530610164 
 03/22  16:00:00,20.884893933052227,19.90784261756474 
 03/22  17:00:00,20.678163390268528,19.952123167027918 
 03/22  18:00:00,19.753685598257794,19.17339915541274 
 03/22  19:00:00,18.62079769638038,18.197443858852453 
